CN_16_RG_2031_BL_ADL_F__SRR17643122__R2__0564a15b87a0f4f7ab178f55d1f918d7	11.0	663.0	1679.5	2642.5	3930.0	5435.5	7517.0	11028.5	14380.0	17465.0	22148.0	27292.5	33701.5	44444.5	61314.0	80525.0	101160.5	128236.5	161665.5	202919.0	255154.5	316523.5	373688.0	428974.0	494535.0	548296.5	590717.0	640460.5	681190.0	719299.0	752844.0	775526.5	800868.5	813764.0	819099.0	820820.0	811832.0	784717.5	744017.0	704157.5	658095.5	603388.0	548576.5	502705.0	459106.5	411114.0	363192.5	319629.5	280305.5	243697.5	210057.5	181865.5	158130.0	135359.5	114113.0	95052.0	78879.0	64736.5	52726.5	43598.0	34549.5	27508.5	23174.5	19688.5	16962.5	15089.5	14382.5	13539.0	11912.5	10364.5	9512.5	8893.0	8602.5	7633.5	6437.5	6252.0	6099.5	5334.0	4540.0	4211.0	3975.0	3721.5	3547.5	3469.5	3267.5	3097.5	2983.5	2691.5	2318.5	2082.0	1988.0	1889.5	1830.5	1684.5	1330.5	1023.0	903.5	691.0	396.5	217.5	375.0
CN_16_RG_2033_BL_ADL_M__SRR17643119__R1__81160a9c4913df093c3dfcf887b72706	2.0	2.0	38.5	169.5	388.5	639.5	955.0	1345.0	1891.0	2638.0	3543.0	4627.0	6011.0	7777.5	9867.5	12699.0	16426.5	21081.5	26559.5	32761.5	40088.0	48583.5	57476.0	67290.5	78005.0	86843.0	94873.0	103861.0	112888.5	121036.0	128225.5	134510.0	138345.5	140733.0	141551.0	140912.0	138848.0	134731.5	130486.5	125396.5	118743.5	110521.0	101338.5	92626.5	83587.5	75260.0	68076.5	61324.5	55094.0	48076.5	41098.0	34499.0	29054.5	25021.0	21367.5	17912.5	14525.5	11972.0	9880.5	7793.0	5999.5	4515.5	3433.0	2592.5	1895.5	1535.5	1311.5	1045.5	876.0	752.5	624.5	462.5	298.0	250.5	251.5	225.5	155.5	94.0	81.0	66.5	46.5	26.5	7.5	7.0	4.5	2.0	0.5	1.5	1.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5
CN_16_RG_2033_BL_ADL_M__SRR17643119__R2__4e2c290632c297940435929f041ecc72	6.0	138.5	389.0	641.5	897.5	1173.5	1623.0	2262.0	2859.5	3554.5	4639.5	5829.5	7273.5	9383.0	12294.5	15859.5	19871.0	25073.5	31526.0	38674.0	47301.5	57781.0	67900.5	77183.0	87383.5	97031.5	105509.0	113678.5	120308.5	127065.0	132261.0	134851.5	137559.0	138612.0	138435.5	138197.5	135277.5	128725.5	122012.0	116378.0	109345.5	101155.0	92400.5	84347.0	77104.5	69137.5	61071.5	53580.5	46474.0	39488.0	33535.5	28947.0	25185.0	21308.0	17940.0	15010.0	12275.0	9992.0	8065.5	6660.5	5315.5	4253.5	3615.0	3114.5	2691.0	2368.0	2198.0	2012.0	1786.0	1660.5	1520.5	1382.5	1310.5	1212.5	1064.0	1000.0	985.5	952.5	887.5	818.5	788.0	733.5	656.5	606.5	562.5	562.0	567.5	501.5	410.0	345.0	332.5	337.0	322.0	275.0	201.5	165.5	162.5	132.5	79.5	40.0	45.5
CN_16_RG_2033_BL_ADL_M__SRR17643120__R1__f5908ae7ad441619d5818b8704570971	9.0	8.0	156.5	649.5	1409.5	2438.0	3548.0	4921.0	6667.0	8992.0	12405.5	16774.0	22351.5	29310.0	37448.0	49042.0	65926.5	86097.0	108938.5	136963.5	170763.5	210964.0	253546.5	301080.5	354676.0	400566.0	439959.0	481747.5	526796.5	568848.5	608346.5	645265.5	670496.5	685948.0	691566.0	689466.0	682329.5	667633.0	649748.0	625886.0	594155.0	554381.5	510454.0	470231.0	428240.0	385517.0	347743.0	313454.0	280984.5	246225.0	210554.5	177413.0	149753.5	128443.5	109665.0	92039.5	74867.5	60378.5	49298.5	39545.0	30457.0	22699.5	17350.5	13511.0	10182.0	8054.0	6724.0	5652.5	4904.5	4155.5	3377.5	2519.0	1901.5	1720.0	1574.5	1361.0	1033.0	737.5	590.0	420.5	268.0	154.5	73.0	34.5	21.5	13.0	8.5	9.0	8.0	4.5	2.0	1.5	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0
CN_16_RG_2033_BL_ADL_M__SRR17643120__R2__72fd4c71767ce93374287f8732c3283d	5.0	696.5	1854.0	3052.5	4314.5	5588.5	7576.5	10641.5	13461.5	16516.0	21631.0	27318.5	33959.0	44173.0	58430.0	74976.0	94132.0	118170.0	148732.0	183996.0	225556.0	275379.0	322647.5	367661.0	418133.5	464582.5	505090.0	544843.5	578820.5	612457.0	638252.5	650221.5	664289.5	672821.5	670389.5	666907.5	654086.0	623822.0	590586.0	562305.5	529121.5	489170.0	446548.5	410789.5	378463.0	338817.0	298427.5	261462.5	227252.0	195534.0	166543.0	143539.0	125069.5	106368.5	88878.0	73111.5	59966.5	49092.5	39658.0	32932.5	26493.0	21202.5	18332.5	15984.5	13825.0	12388.0	11550.0	10682.0	9744.5	8877.0	8206.5	7639.0	7176.5	6453.0	5803.5	5442.5	5064.5	4772.0	4503.5	4191.5	3828.0	3470.0	3186.0	3018.5	2872.5	2679.0	2391.0	2115.0	1845.5	1588.5	1428.5	1329.0	1277.5	1138.5	845.5	625.5	584.5	486.0	287.5	127.0	159.0
CN_16_RG_2044_BL_ADL_F__SRR17643117__R1__018d0d4074b80258bce4ee7dba7196ac	6.0	6.5	124.5	486.0	1024.5	1808.0	2959.5	4559.5	6472.5	9132.0	12471.0	16142.5	21150.5	27570.5	35498.5	45968.5	59511.0	76460.0	96668.5	121674.0	150023.5	182626.5	217858.0	253644.0	292614.0	328174.0	360521.0	394919.5	430297.0	461451.5	488842.0	514182.0	532090.0	543849.5	550376.0	554787.0	553206.5	539331.0	522396.0	499897.0	469662.0	433163.5	395773.5	363600.5	331364.0	301172.0	274319.5	248414.0	223655.5	198723.5	171427.0	144221.0	121671.0	103579.5	87593.5	72633.0	58287.0	46827.0	38686.5	30930.5	23461.0	18068.0	14605.5	11891.5	9423.0	7801.0	6612.5	5372.5	4572.0	3809.0	2853.5	1830.5	1104.5	893.5	858.5	775.5	613.5	527.5	397.5	169.5	28.5	7.5	3.5	1.0	1.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN_16_RG_2044_BL_ADL_F__SRR17643117__R2__b35987223db093c04fbf4bfb2db1614f	11.0	385.5	1021.5	1638.0	2389.5	3508.5	5310.0	7984.5	10046.0	11529.0	14300.0	17470.5	21285.5	27922.0	38415.0	51320.0	66238.5	84440.0	107365.5	134903.0	170084.5	212209.0	249992.5	284023.5	325799.0	363706.5	393951.0	428881.0	455953.0	479088.5	500912.0	518183.0	538198.0	547594.0	549652.5	551292.5	543828.0	522107.5	496218.5	474173.0	445312.5	411022.0	376542.5	343343.5	310781.0	277690.0	245664.0	216212.0	188973.5	163490.5	140919.5	121670.0	105923.5	90003.5	75206.0	63117.5	52225.5	42452.0	34076.0	27596.0	21773.5	17431.5	15128.0	13327.5	11407.0	10083.0	9892.5	9253.0	7788.5	6640.0	5988.5	5698.0	5852.5	5273.0	4293.5	4084.5	3912.5	3526.0	3237.0	3086.5	2894.5	2711.5	2506.5	2380.5	2340.5	2227.5	2035.0	1801.0	1594.5	1418.0	1239.0	1122.5	1046.5	871.5	655.0	528.5	485.0	393.0	231.5	113.0	191.0
CN_16_RG_2044_BL_ADL_F__SRR17643118__R1__9d60dd8a723ce0fc501c7ccfed55bb99	0.0	1.5	20.5	84.0	198.5	333.5	495.5	783.5	1155.0	1651.0	2287.5	3068.0	4064.0	5249.0	6811.0	9209.0	12467.0	16453.0	21314.0	27269.0	34291.5	42657.0	51719.5	61781.0	72930.0	82609.0	91191.5	100118.5	109453.5	118163.0	126355.5	134484.0	139984.0	143540.5	146170.5	147939.5	148281.5	145618.0	141702.0	135933.5	127782.5	117702.0	107472.5	98880.0	90328.0	82049.0	74597.5	67799.5	61263.0	54422.5	47274.0	39766.5	33327.0	28437.5	24084.5	19996.0	16154.5	13088.0	10796.5	8685.5	6561.0	5026.0	4158.0	3306.5	2468.0	1970.0	1779.0	1603.5	1387.0	1119.5	815.5	523.5	320.5	285.5	249.5	215.5	190.0	153.0	106.0	44.0	13.5	5.0	5.5	2.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN_16_RG_2044_BL_ADL_F__SRR17643118__R2__2df36e428d7ef7b0ee20a2ace1ab91f1	2.0	103.5	263.0	423.0	613.0	873.5	1369.5	2060.0	2575.0	2994.0	3649.5	4452.5	5423.0	7095.0	9899.0	13193.5	16859.5	21698.5	27836.0	34708.5	43867.5	55178.0	64741.5	73783.5	84562.5	94009.5	102066.5	111107.0	118324.0	124927.0	130909.5	135610.0	141195.5	143606.5	143864.0	144392.0	142988.0	137894.0	131241.0	125164.0	117445.0	108493.5	99613.5	90619.0	82068.5	73280.5	64882.5	57419.5	50131.0	43445.5	37440.0	32280.0	27933.5	23844.5	20109.0	16864.0	13921.5	11283.5	9038.0	7368.5	5812.5	4601.0	3971.5	3491.5	3002.5	2646.0	2561.0	2457.0	2130.5	1780.0	1577.0	1539.0	1615.0	1384.0	1095.5	1061.0	1017.0	906.5	810.0	737.5	695.0	660.5	600.0	550.5	530.0	509.5	476.5	435.0	399.0	346.5	281.0	274.0	272.0	204.5	149.5	132.0	124.0	89.0	40.0	20.0	36.5
CN_16_RG_2050_BL_ADL_M__SRR17777320__R1__6cce2c1fa487d06beb473209ee6867a3	16.0	21.5	158.5	685.5	1554.0	2689.5	4218.5	6319.5	9062.5	12641.5	17340.0	23178.0	30821.5	40262.0	52311.5	68645.5	89309.5	115142.0	147705.5	185956.0	229521.5	282374.0	337891.0	394329.5	456114.0	511529.5	562018.5	618181.5	676359.5	728912.5	776696.5	818908.0	847977.0	866436.5	885927.0	902721.5	896869.5	874927.5	852774.0	815803.5	764288.5	704326.0	643246.0	592580.0	542403.5	491375.0	443796.0	400958.0	359405.5	315701.5	271090.5	228053.5	193014.5	165821.5	141665.5	116792.0	92772.0	75088.0	62078.5	49782.0	38123.0	28911.0	22690.0	17781.0	13813.5	12021.5	10705.0	8596.5	6937.0	5957.0	4489.5	3026.5	2114.5	1544.5	1367.5	1171.5	951.0	847.5	656.5	338.5	146.0	96.5	79.5	63.0	53.0	55.5	48.5	48.0	49.0	45.5	48.5	42.5	46.0	56.0	61.5	66.0	65.5	60.0	64.5	70.5	74.5
CN_16_RG_2050_BL_ADL_M__SRR17777320__R2__7abe17ac4593645588fb0620ce44463e	17.0	899.0	2174.5	3212.5	4587.0	6789.5	10232.5	15299.5	19160.5	21596.5	26008.5	31211.5	38780.5	51603.0	71019.5	93998.5	118084.0	146378.0	181820.5	225047.0	280305.0	345222.5	401186.5	457544.0	524845.5	580063.0	624321.0	673487.0	715040.5	758588.5	798319.0	827880.5	859815.0	870680.5	875910.0	886194.0	884686.5	851345.5	804039.5	764899.5	711980.0	652017.0	593321.5	540837.0	491779.0	437803.5	381326.5	329385.0	287321.5	251737.0	216445.5	186003.5	162841.5	138572.0	115941.5	96722.5	79184.5	64080.0	52289.5	43242.5	34337.0	27091.0	22721.5	19465.5	16863.0	14784.0	13620.5	12730.0	11436.5	10334.0	9391.0	8788.5	8834.5	7776.0	6521.0	6347.5	6106.0	5597.0	5045.0	4691.5	4396.5	4082.0	3758.5	3492.5	3404.0	3295.5	3069.5	2767.5	2495.0	2177.5	1901.5	1690.5	1487.0	1331.5	1096.5	880.0	791.0	656.5	421.5	262.5	510.0
CN_16_RG_2050_BL_ADL_M__SRR17777321__R1__ac5b2cd742ab4a5b425c3fbe153f8ec3	1.0	0.5	4.0	14.5	33.5	48.0	79.5	110.0	143.5	201.5	276.5	372.5	474.5	617.0	793.0	1028.5	1331.5	1683.5	2116.5	2602.0	3212.5	3961.0	4807.0	5637.0	6432.5	7110.5	7793.0	8687.5	9452.5	10045.5	10695.0	11150.0	11330.5	11438.0	11708.5	12030.5	12007.5	11568.5	11174.0	10656.5	9941.0	9237.0	8386.5	7619.0	6926.0	6267.0	5602.0	5101.0	4545.5	3929.0	3441.5	2900.0	2445.5	2102.5	1764.5	1417.0	1093.0	863.0	719.5	591.0	457.5	347.0	261.5	205.0	162.0	130.0	113.0	87.0	69.0	68.0	49.5	33.5	24.0	14.0	16.0	13.5	7.0	10.0	8.5	3.0	1.5	1.0	1.5	2.0	2.0	0.5	1.0	1.5	1.0	1.5	1.0	0.5	0.5	0.0	0.0	0.0	0.0	1.5	2.5	1.0	1.5
CN_16_RG_2050_BL_ADL_M__SRR17777321__R2__efddf105a248bc363b2cc4ef191f8725	1.0	16.5	35.5	56.5	74.5	105.5	168.0	239.5	297.0	325.5	372.5	461.0	567.5	749.5	1025.5	1345.5	1660.5	2011.5	2482.5	3145.5	3904.5	4740.0	5574.0	6304.5	7187.0	7949.5	8538.0	9206.5	9690.5	10105.0	10640.5	11185.5	11615.5	11678.5	11531.5	11702.5	11796.5	11303.0	10616.5	10005.0	9372.5	8615.0	7844.5	7073.0	6298.5	5681.0	5027.0	4299.5	3734.0	3257.5	2765.0	2382.0	2056.0	1746.5	1491.5	1242.5	1027.5	816.0	645.5	523.0	406.5	308.0	258.5	231.5	196.0	177.5	164.5	147.0	133.5	111.5	104.5	114.0	111.5	92.5	79.5	78.5	73.0	57.5	58.0	62.5	58.0	54.5	43.0	40.0	40.0	37.0	31.5	34.5	36.0	32.5	29.5	22.0	18.5	13.5	10.5	10.0	10.5	11.5	7.5	2.5	0.5
CN_16_RG_2050_BL_ADL_M__SRR17777322__R1__e468dd52640a659d9f4c1ce39666c7cc	0.0	0.5	9.0	47.5	111.5	192.5	283.0	435.0	638.0	925.0	1231.5	1637.0	2214.0	2910.0	3714.5	4929.0	6610.5	8548.0	10912.5	13773.5	17229.5	21431.0	25796.5	30209.0	34986.0	39439.5	43447.0	47916.5	52534.5	56645.5	60526.5	63924.0	66821.0	68862.0	70241.0	71316.5	70930.5	69779.0	68279.0	65199.5	60979.5	55870.0	50878.5	46907.5	43333.0	39263.0	35269.0	31997.0	28707.0	25338.0	21711.5	18130.0	15255.5	13195.5	11266.5	9074.5	7182.5	5870.5	4897.5	3929.5	2975.0	2239.5	1730.5	1351.5	1018.5	805.5	672.0	548.5	445.5	395.0	326.5	223.0	144.5	97.0	90.0	77.0	59.0	45.5	35.5	19.5	6.0	2.5	2.0	1.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN_16_RG_2050_BL_ADL_M__SRR17777322__R2__295f5fdfcfad72d9ded2c0d9243e37ae	3.0	70.5	163.0	233.5	356.0	528.0	744.0	1069.5	1412.0	1723.0	2017.5	2390.5	3002.5	3987.0	5537.5	7286.0	9143.0	11421.5	14161.5	17385.0	21735.5	26856.5	31331.0	35648.5	40728.0	45105.5	48585.5	52671.5	56082.0	59270.0	62336.0	64878.5	67474.0	68491.0	68981.5	69873.5	69846.5	67187.5	63512.0	60301.0	56141.0	51463.5	46664.0	42553.5	38938.5	34697.0	30095.0	26037.5	22890.5	20155.5	17324.0	14909.5	12961.0	10963.0	9219.5	7674.0	6215.0	5003.5	4142.0	3488.0	2729.5	2110.0	1756.0	1493.0	1280.0	1111.0	1028.0	922.0	830.5	773.0	687.5	636.5	668.0	591.5	484.5	481.0	442.5	394.5	355.5	314.0	301.0	296.0	264.0	228.5	204.0	204.0	193.0	172.0	156.5	138.5	118.0	101.5	104.0	89.0	69.0	58.0	55.5	45.0	22.0	15.0	12.0
CN_16_RG_2054_BL_ADL_F__SRR17643115__R1__40ca6761181378874655bb4ffc67de56	13.0	11.5	113.5	515.0	1092.5	1832.5	2756.0	3956.0	5850.0	8257.0	11358.5	15414.0	20636.0	27546.5	36359.5	48848.0	65344.0	85060.5	109845.5	141217.5	178610.0	223809.5	273394.0	327901.5	389933.0	442994.0	490378.5	545723.5	600299.5	651370.0	701480.0	745725.0	774997.0	797405.5	814387.0	819690.5	820890.5	812509.0	795032.0	761022.0	712661.5	658445.0	604612.5	558450.5	511005.0	466050.5	428484.0	388989.5	344491.5	301062.5	257868.0	218208.5	185812.5	157715.0	134207.0	113727.5	91621.0	73760.0	61456.0	49352.5	37993.0	28762.5	22214.0	17322.0	13201.5	10590.0	8788.0	7194.0	6263.0	5500.5	4262.5	2882.0	2076.5	1805.0	1542.5	1295.0	1014.0	857.0	725.0	343.5	82.5	29.5	12.0	7.5	4.0	4.0	3.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	1.5	0.0
CN_16_RG_2054_BL_ADL_F__SRR17643115__R2__7e9b718625b3f517b91aaa02cb82c4fa	9.0	509.5	1358.5	2267.0	3403.5	4987.0	7592.0	11610.5	14622.0	16627.5	20631.5	25054.0	30992.0	41549.5	56995.5	75272.5	96007.5	120860.5	151397.5	189865.0	239364.5	298008.5	352220.0	404093.0	466646.5	521074.0	565979.0	615682.5	657159.5	697654.5	731617.0	755230.0	785572.5	801704.5	800613.0	797810.5	787985.5	760943.0	725681.5	690798.0	645814.5	594369.0	544356.5	501115.5	462048.0	413464.5	359550.0	312039.5	270753.5	235239.5	203121.0	175634.0	152763.0	131607.0	110179.5	90163.5	74111.5	60530.5	49620.0	40720.0	32205.5	25706.5	22132.5	19513.0	17078.5	15201.0	14391.0	13104.0	11349.5	10205.5	9237.0	8607.5	8498.0	7586.5	6614.5	6476.0	6233.0	5652.0	5020.0	4627.5	4351.5	4080.0	3804.5	3600.5	3398.0	3107.5	2824.0	2545.5	2210.0	1905.0	1727.5	1667.0	1584.0	1323.5	1007.0	807.0	752.0	625.5	361.5	184.0	226.5
CN_16_RG_2054_BL_ADL_F__SRR17643116__R1__493531dcfdd77195c1286a4c2c426c7b	1.0	0.5	18.0	79.0	196.0	364.0	584.5	870.0	1217.5	1713.0	2375.5	3198.5	4238.5	5616.5	7320.0	9622.0	12831.0	16712.0	21535.5	27575.0	34493.0	42962.5	52384.5	62111.0	73258.5	83159.0	91732.0	102148.5	112767.0	122318.5	131216.5	138729.5	143477.5	146909.5	150298.0	151797.0	152046.5	150006.5	146067.0	140089.5	131860.0	121813.0	111688.0	102799.5	93649.0	85515.0	78661.0	71517.5	63390.5	55468.0	47591.5	40148.5	34114.0	29104.0	24782.0	21007.5	16966.0	13464.0	11185.5	9085.5	6920.5	5229.0	4046.0	3172.0	2433.0	1930.0	1620.5	1347.5	1198.5	1021.5	789.5	551.0	372.0	341.0	307.0	244.5	192.5	162.0	136.0	66.5	16.0	9.0	3.0	2.0	1.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
CN_16_RG_2054_BL_ADL_F__SRR17643116__R2__231489260b566495e241bd72ebb45e4e	0.0	102.0	274.5	449.0	682.0	973.5	1473.5	2245.0	2762.0	3103.0	3850.5	4635.0	5656.0	7574.0	10479.5	13903.5	17894.5	22600.0	28097.0	34795.0	43907.0	55004.0	65205.0	75107.0	86689.5	97007.0	105442.5	114469.5	122291.5	129716.0	136048.0	140403.0	145655.5	148319.0	148393.0	148598.5	146980.0	142003.5	135343.0	128640.0	120300.0	110595.0	101406.5	93434.0	85735.0	76758.0	67073.0	58259.0	50306.5	43451.0	37716.5	32782.5	28439.0	24531.0	20440.5	16673.0	13775.0	11170.5	9175.5	7677.0	6072.5	4751.5	4028.5	3509.0	3123.0	2867.5	2665.0	2382.5	2091.5	1873.0	1653.0	1535.5	1514.5	1365.5	1212.5	1171.5	1140.5	1012.5	899.0	829.0	780.5	737.0	669.5	636.5	591.0	553.5	527.0	484.0	431.5	383.0	351.0	317.0	307.5	265.0	174.0	147.0	157.0	139.5	78.0	31.0	23.0
CN_16_RG_2058_BL_ADL_F__SRR17643113__R1__10e93fb99f8726b5bd21cd78029e491f	4.0	4.0	85.5	371.5	879.0	1522.5	2386.5	3620.0	5124.5	7176.0	9989.0	13598.5	18305.0	24449.0	32496.0	44082.0	59732.5	78354.0	101482.5	130949.0	166473.5	208866.5	255051.5	305261.0	361525.5	412574.5	460380.0	510838.0	561444.0	610914.5	656208.5	695326.0	724947.5	747431.0	764942.5	776638.0	776679.0	763414.0	744492.0	713342.0	675820.0	630656.5	577254.0	528373.0	478433.0	433887.5	396273.0	359591.5	321678.5	281807.0	242776.0	205244.5	174652.5	150345.5	127321.0	105867.0	85605.5	69286.5	57386.0	46495.5	35980.0	27538.0	21746.0	16872.5	12551.5	10214.5	8703.5	7178.0	6381.5	5652.5	4248.5	2688.0	1866.5	1641.0	1527.0	1301.5	862.0	664.0	673.0	528.0	289.5	112.0	31.0	16.5	11.0	6.0	2.5	0.5	0.5	0.5	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0
CN_16_RG_2058_BL_ADL_F__SRR17643113__R2__7c261ea80802c9e1024b59b3c3f228fa	9.0	451.0	1238.0	1971.0	2886.0	4367.5	6949.0	10768.5	13484.5	15087.5	18074.0	21879.0	27436.0	36952.0	51123.5	68786.5	88868.5	112165.0	141857.0	177562.0	222787.0	276924.5	327612.0	377484.0	434729.0	483463.0	525964.0	574654.0	615273.0	652467.5	685085.0	708993.0	734307.0	748757.0	754100.0	755083.0	743746.5	712948.5	677355.5	650377.5	613126.5	564368.5	512650.0	467812.5	426568.0	381877.0	336688.0	294120.5	256798.0	223098.5	193292.0	168160.0	145816.5	124084.5	104230.0	86441.5	71298.5	58628.5	48157.0	39593.0	31707.0	25718.0	22154.0	19407.5	16752.5	14930.5	14233.5	13124.0	11435.5	10292.0	9312.5	8550.0	8623.5	7608.0	6281.0	5938.5	5762.5	5465.0	4973.0	4623.5	4386.5	4093.0	3707.5	3424.0	3265.0	3081.5	2812.5	2508.0	2190.0	1894.0	1688.0	1576.5	1512.5	1383.0	1121.5	839.5	724.5	602.5	346.0	164.5	208.5
CN_16_RG_2058_BL_ADL_F__SRR17643114__R1__c2dc561a0c87f26d5b53620b0460ca7f	1.0	1.5	16.0	81.0	195.0	339.0	524.0	804.0	1210.5	1701.0	2247.5	3059.5	4168.5	5511.5	7287.0	9685.5	12726.5	16869.5	22115.0	28382.0	35820.0	44493.5	54092.5	64548.0	75874.5	86300.0	96282.0	106543.0	117113.0	127380.0	136606.0	143928.0	149294.5	153955.0	157274.0	159680.5	159653.5	156349.5	152305.5	146387.5	138430.0	128785.0	117617.5	107636.0	98086.5	88934.5	81023.0	73276.0	65524.0	57539.0	49695.0	42302.5	35978.0	30652.5	25975.5	21851.5	17610.0	14247.5	11906.0	9602.0	7419.0	5740.0	4508.5	3492.5	2597.0	2091.0	1808.5	1502.0	1327.5	1187.0	879.5	551.5	363.0	311.0	280.0	234.5	165.5	129.0	123.0	91.5	57.0	29.0	7.0	2.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN_16_RG_2058_BL_ADL_F__SRR17643114__R2__43a107cfc317232fae92ffef2cbe4e82	3.0	116.0	295.0	449.0	646.5	888.0	1378.0	2194.5	2731.5	3040.5	3713.5	4505.5	5612.5	7537.5	10459.5	14145.5	18434.5	23219.0	29211.0	36746.5	46149.5	57304.5	67583.5	77678.0	89770.5	100101.5	108818.0	118903.0	127294.5	135009.5	141860.0	146522.5	151485.0	154402.0	155794.0	156784.0	154577.0	147564.5	139839.0	134140.5	126464.5	116535.0	105860.5	96469.5	87959.0	78745.0	69495.0	60719.5	52781.5	45893.5	40022.0	34967.0	30403.0	25734.5	21528.0	17926.5	14731.5	12122.5	10012.5	8286.0	6630.0	5346.0	4625.5	4034.5	3408.0	3042.5	2960.5	2696.5	2271.0	2002.0	1793.0	1663.5	1711.0	1538.0	1247.5	1156.5	1119.5	1053.5	984.0	928.5	901.5	852.0	753.0	700.5	666.0	613.5	583.0	536.5	434.0	366.0	353.0	330.0	348.0	315.0	224.0	180.0	159.5	127.0	72.0	30.0	31.5
CN_16_RG_2059_BL_ADL_M__SRR17643111__R1__afd1352d1f92ff67c54ef554e1157ff7	34.0	44.5	164.0	560.0	1144.0	1980.0	3118.5	4612.5	6576.0	9111.5	12517.0	16818.5	22485.0	29550.0	38820.5	51721.5	68454.0	88960.5	114793.0	146337.5	183528.5	229259.5	278158.0	329170.5	386819.0	437300.5	483564.0	534303.5	588828.5	641810.5	688939.5	732089.5	760788.5	782427.5	797409.5	804206.0	802012.5	788986.0	771652.5	740486.5	698087.0	643929.0	588695.5	542443.5	493621.5	445960.5	404517.0	366028.5	326818.0	287096.0	245937.0	207104.0	175614.5	149053.5	125798.0	104485.5	83784.0	67732.0	55226.0	43160.0	32774.5	24596.0	19408.0	15144.5	11200.5	8984.5	7581.5	5952.5	4961.5	4364.0	3239.0	2087.0	1489.0	1312.0	1278.5	1098.5	737.0	536.0	425.5	220.5	55.0	23.0	15.0	9.5	6.5	3.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	2.0	1.5	0.0
CN_16_RG_2059_BL_ADL_M__SRR17643111__R2__503c2ab5fe5a41357d7e8b0b123daf8c	51.0	597.0	1589.5	2495.5	3602.0	5118.5	7765.0	11830.0	14784.0	16882.0	20803.5	25882.5	32285.5	42422.0	58759.0	78377.5	99209.5	124016.0	155941.0	194476.5	242172.0	299526.5	351736.0	401452.0	456862.0	504887.0	549425.0	599497.0	639170.5	679618.5	714606.5	740121.0	772002.5	788506.0	789561.5	785455.0	770450.0	738798.5	706898.0	677287.0	634876.0	582732.0	527590.5	481103.5	439700.5	395658.0	347898.0	301090.5	261549.0	227203.5	195213.5	167388.5	143392.0	120652.0	101129.0	83094.0	67799.5	55552.0	45422.5	37461.0	29933.5	23862.5	20283.5	17507.5	15150.5	13458.0	12432.0	11565.5	10386.0	9196.0	8071.5	7469.5	7458.5	6729.5	5902.0	5543.5	5226.0	4851.0	4441.5	4157.5	3795.5	3473.0	3345.5	3176.5	2933.0	2773.5	2610.5	2358.5	2036.5	1739.0	1536.0	1457.5	1379.5	1118.5	866.0	714.5	647.5	499.0	255.0	114.0	154.5
CN_16_RG_2059_BL_ADL_M__SRR17643112__R1__c77da0ecdef2a14add742e2a2dd03a39	8.0	9.5	30.0	101.5	231.0	414.5	636.0	947.0	1384.0	1914.5	2674.5	3594.0	4709.5	6198.0	8193.0	10936.5	14339.0	18668.0	23979.5	30142.0	37775.5	47168.0	57384.5	67835.0	78938.5	89323.5	98772.0	108846.5	119913.0	130600.0	139964.5	148120.0	153490.0	157578.0	160739.5	162066.5	161043.0	158162.0	154380.0	148521.5	140139.0	128918.5	118108.5	108390.0	98503.0	89240.5	81010.0	73408.5	65401.0	57321.5	48955.5	41157.5	35284.5	30067.5	25127.5	20822.5	16809.0	13562.0	10975.0	8690.0	6665.0	5045.5	3975.5	3058.5	2285.0	1783.0	1507.0	1261.5	1055.0	894.5	659.0	430.0	306.5	293.0	270.5	205.0	131.5	103.5	93.0	54.0	14.5	6.0	3.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
